service_id,service_type_id,client_name,hours,service_date,service_time,hourly_rate,total_revenue,branch_id,department,service_description
44782,9,Cooper Ltd,8,27/07/2023,18:25:55,1500,12000,AP,Advisory,Market Analysis
44783,8,George-Rosales,2,16/08/2023,17:07:32,300,600,EM,Management,Annual Tax Filing
44784,1,Mendoza Group,5,29/06/2023,09:55:03,300,1500,EM,Tax,Strategy Consulting
44785,8,Phillips-Roberts,4,02/10/2023,18:56:33,1500,6000,AP,Audit,Market Analysis
44786,6,Harris-Moreno,5,26/07/2023,17:17:09,900,4500,AP,Tax,Legal Consultation
44787,1,"Austin, Dillon and L",1,09/06/2023,17:25:44,1500,1500,EM,Legal,Legal Consultation
44788,4,Jennings-Baker,3,08/08/2023,19:42:09,1500,4500,EM,Legal,Annual Tax Filing
44789,4,"Nelson, Yoder and We",7,01/07/2023,19:29:49,1200,8400,EA,Management,Quarterly Review
44790,8,"Miller, Contreras an",5,12/08/2023,02:53:55,900,4500,EM,Management,Strategy Consulting
44791,1,Merritt Group,3,08/08/2023,13:13:45,600,1800,AP,Tax,Market Analysis
44792,2,Thomas-Johnson,3,19/10/2023,06:28:51,300,900,EM,Legal,Market Analysis
44793,7,Phillips PLC,3,28/07/2023,09:48:10,300,900,AM,Management,Annual Tax Filing
44794,1,Rios-Hamilton,3,08/04/2023,16:52:37,600,1800,AP,Audit,Quarterly Review
44795,7,Martin LLC,7,09/11/2023,16:22:05,600,4200,EM,Tax,Market Analysis
44796,7,"Gonzalez, Rogers and",6,18/11/2023,07:34:22,1500,9000,AM,Advisory,Quarterly Review
44797,1,Hall and Sons,5,21/02/2023,22:19:02,1500,7500,AM,Management,Annual Tax Filing
44798,8,"Sharp, Smith and Wil",2,31/08/2023,09:05:07,300,600,AP,Advisory,Annual Tax Filing
44799,3,Reed LLC,8,23/04/2023,00:38:34,1200,9600,AM,Legal,Quarterly Review
44800,8,"Gates, Jackson and L",7,02/11/2023,13:07:31,600,4200,EA,Audit,Annual Tax Filing
44801,5,Byrd-Dominguez,7,18/07/2023,00:06:52,600,4200,AM,Management,Legal Consultation
44802,9,Wright-Vasquez,1,08/05/2023,01:41:55,600,600,AM,Tax,Quarterly Review
44803,8,Nguyen PLC,6,15/05/2023,14:35:41,300,1800,EA,Advisory,Strategy Consulting
44804,1,White LLC,8,01/12/2023,03:45:11,600,4800,EA,Legal,Annual Tax Filing
44805,5,"Stewart, Wong and Cr",5,17/05/2023,09:38:14,1200,6000,AM,Legal,Quarterly Review
44806,2,Bennett-Smith,4,13/03/2023,05:14:42,600,2400,AM,Legal,Legal Consultation
44807,7,"Nelson, Blankenship ",3,12/08/2023,20:18:57,600,1800,EM,Management,Annual Tax Filing
44808,3,Keith-Jackson,6,19/04/2023,19:40:03,900,5400,AM,Audit,Annual Tax Filing
44809,9,"Lewis, Johnson and B",2,27/09/2023,06:48:48,600,1200,AP,Advisory,Legal Consultation
44810,3,"Martinez, Romero and",3,05/06/2023,11:11:26,1200,3600,EA,Legal,Market Analysis
44811,2,"Gonzalez, Sharp and ",2,22/05/2023,21:32:46,1500,3000,AM,Legal,Strategy Consulting
44812,3,Collier-Smith,6,10/07/2023,16:49:33,1500,9000,AP,Audit,Market Analysis
44813,7,Gonzalez-Hill,6,17/04/2023,12:34:34,300,1800,EA,Management,Quarterly Review
44814,3,Mitchell-Walker,4,17/03/2023,04:00:09,1500,6000,AM,Audit,Annual Tax Filing
44815,6,Richards-Ramirez,4,28/09/2023,08:09:42,1500,6000,AM,Management,Market Analysis
44816,1,Kirby Ltd,8,22/01/2023,23:24:08,1200,9600,AP,Tax,Legal Consultation
44817,7,"Fields, Lawson and W",4,14/10/2023,22:27:33,1200,4800,EA,Audit,Quarterly Review
44818,9,Rivers Inc,2,12/11/2023,23:07:55,1200,2400,AM,Tax,Market Analysis
44819,5,"Dixon, Mendoza and G",4,18/08/2023,23:47:19,300,1200,AP,Advisory,Market Analysis
44820,3,Peterson-Lopez,6,29/03/2023,21:08:50,900,5400,EM,Audit,Legal Consultation
44821,3,"Miller, Williams and",5,28/07/2023,10:51:49,900,4500,EA,Audit,Legal Consultation
44822,3,"Aguilar, Crawford an",2,28/02/2023,10:44:39,600,1200,EM,Legal,Strategy Consulting
44823,4,Hudson Group,4,23/11/2023,12:39:09,300,1200,AM,Tax,Strategy Consulting
44824,4,"Oconnell, Walls and ",7,28/10/2023,22:02:57,1500,10500,AM,Management,Market Analysis
44825,8,"Kirk, Casey and Roge",8,28/03/2023,23:10:00,1200,9600,EM,Advisory,Annual Tax Filing
44826,3,Jackson LLC,2,11/03/2023,13:08:32,1500,3000,EM,Tax,Strategy Consulting
44827,5,"Moody, Walker and Ho",2,10/05/2023,02:10:53,300,600,AM,Legal,Market Analysis
44828,3,"Shepard, Ortiz and G",7,04/06/2023,00:19:28,900,6300,AP,Audit,Quarterly Review
44829,8,Taylor and Sons,2,06/08/2023,17:21:19,600,1200,AP,Advisory,Strategy Consulting
44830,9,Maxwell-Harvey,2,02/11/2023,20:08:56,300,600,AM,Audit,Legal Consultation
44831,6,Paul Inc,8,21/12/2023,14:46:38,1500,12000,EM,Management,Legal Consultation
44832,5,Rivera-Brooks,6,01/09/2023,07:05:55,300,1800,EM,Management,Legal Consultation
44833,9,"Livingston, Tyler an",7,11/06/2023,05:12:42,900,6300,EM,Management,Legal Consultation
44834,7,"Callahan, Obrien and",7,28/02/2023,11:10:03,1500,10500,AM,Legal,Annual Tax Filing
44835,6,"Sharp, Smith and Wil",3,15/03/2023,02:08:26,1200,3600,AM,Audit,Strategy Consulting
44836,2,Bryant PLC,4,05/01/2023,18:16:57,600,2400,AP,Advisory,Strategy Consulting
44837,3,Olson-Jefferson,6,20/09/2023,06:50:32,300,1800,AM,Legal,Quarterly Review
44838,6,Patterson-Howard,7,19/03/2023,15:36:44,900,6300,EM,Management,Legal Consultation
44839,3,"Patton, Arias and Pa",2,17/09/2023,15:02:01,1200,2400,AP,Legal,Market Analysis
44840,6,Harris Ltd,1,11/02/2023,13:10:35,600,600,EM,Advisory,Annual Tax Filing
44841,9,Anderson-Lucas,4,18/09/2023,05:16:48,1200,4800,AM,Audit,Market Analysis
44842,8,Cherry-Brown,1,19/06/2023,22:15:01,1200,1200,EM,Audit,Market Analysis
44843,7,"Moss, Fowler and Win",2,27/03/2023,00:44:07,1500,3000,EA,Advisory,Annual Tax Filing
44844,9,Bishop Inc,7,10/06/2023,06:40:36,600,4200,EM,Advisory,Annual Tax Filing
44845,5,"Adams, Ware and Grim",1,14/10/2023,11:33:27,1500,1500,AP,Tax,Market Analysis
44846,7,Tran Group,1,04/02/2023,15:53:36,900,900,EM,Audit,Market Analysis
44847,7,Bradshaw LLC,4,16/01/2023,18:15:47,1200,4800,EM,Tax,Market Analysis
44848,5,Powell Ltd,2,15/09/2023,04:32:39,900,1800,AM,Legal,Annual Tax Filing
44849,8,Morales Ltd,2,06/09/2023,22:11:03,1500,3000,AM,Audit,Market Analysis
44850,4,Morales LLC,5,10/08/2023,00:49:57,1200,6000,AM,Legal,Annual Tax Filing
44851,3,Martin and Sons,2,10/08/2023,09:06:25,1200,2400,EM,Tax,Strategy Consulting
44852,1,"Garcia, Wright and H",6,09/09/2023,15:02:07,1500,9000,EM,Management,Annual Tax Filing
44853,6,Stevens-Wallace,8,14/04/2023,16:56:53,300,2400,AM,Management,Quarterly Review
44854,8,Ramirez-Wang,3,09/12/2023,08:43:53,600,1800,AP,Audit,Strategy Consulting
44855,3,Norman LLC,1,12/02/2023,03:00:13,900,900,AM,Tax,Quarterly Review
44856,7,"Murray, Lindsey and ",4,19/08/2023,14:15:45,300,1200,AP,Management,Quarterly Review
44857,3,Wall-Rogers,5,28/12/2023,10:39:42,1200,6000,AM,Legal,Quarterly Review
44858,9,Bradley-Camacho,5,16/11/2023,20:41:51,600,3000,AM,Tax,Strategy Consulting
44859,6,Clarke-Bennett,2,30/12/2023,02:44:42,1200,2400,AM,Legal,Legal Consultation
44860,4,Miller LLC,4,06/11/2023,10:44:22,900,3600,AM,Advisory,Strategy Consulting
44861,2,Jones-Barr,6,15/12/2023,12:29:57,600,3600,AP,Advisory,Annual Tax Filing
44862,6,Peters-Shah,1,03/11/2023,07:07:26,900,900,EM,Management,Annual Tax Filing
44863,2,Burch LLC,3,29/12/2023,13:45:21,1200,3600,AP,Tax,Annual Tax Filing
44864,7,Smith and Sons,2,04/03/2023,02:39:51,600,1200,EM,Management,Legal Consultation
44865,1,Wilcox-Hernandez,1,03/05/2023,13:52:23,1200,1200,EA,Legal,Market Analysis
44866,2,Lewis-Lara,6,20/04/2023,23:15:08,1500,9000,AP,Tax,Strategy Consulting
44867,2,Brennan-Bennett,4,20/11/2023,19:50:15,1500,6000,AP,Tax,Quarterly Review
44868,3,"Benitez, Jackson and",1,27/12/2023,20:21:24,300,300,EM,Audit,Quarterly Review
44869,7,Sanchez PLC,8,19/01/2023,10:01:15,600,4800,AM,Audit,Quarterly Review
44870,7,Rosales Group,8,02/04/2023,15:56:34,300,2400,EM,Tax,Quarterly Review
44871,9,Whitehead Ltd,2,16/06/2023,03:08:14,1500,3000,AM,Advisory,Strategy Consulting
44872,6,Dixon-Tyler,2,10/02/2023,13:40:54,1200,2400,EM,Audit,Legal Consultation
44873,8,Davidson LLC,5,27/08/2023,18:29:20,900,4500,AP,Legal,Legal Consultation
44874,3,"Valdez, Johnson and ",6,25/08/2023,04:55:59,600,3600,EM,Management,Legal Consultation
44875,1,"Williams, Ramirez an",8,27/06/2023,02:43:00,300,2400,AM,Legal,Market Analysis
44876,8,"Floyd, Watts and Wil",7,24/04/2023,08:36:44,600,4200,EM,Legal,Legal Consultation
44877,2,Martinez Ltd,5,22/06/2023,22:39:24,900,4500,AP,Audit,Quarterly Review
44878,1,Martinez and Sons,6,14/05/2023,16:35:08,1500,9000,AP,Management,Market Analysis
44879,2,"Gardner, Mays and Ru",6,07/12/2023,02:51:39,1200,7200,AM,Legal,Market Analysis
44880,3,"Miller, Torres and M",8,11/04/2023,23:48:06,900,7200,EM,Management,Market Analysis
44881,5,Jackson PLC,7,16/05/2023,19:20:53,600,4200,EM,Management,Market Analysis
44882,7,Richardson Ltd,6,22/12/2023,20:07:26,900,5400,EM,Audit,Market Analysis
44883,8,Guzman-Williams,5,11/09/2023,17:35:42,900,4500,EM,Legal,Strategy Consulting
44884,2,Clarke Group,4,10/02/2023,17:48:14,1500,6000,EM,Advisory,Quarterly Review
44885,3,Hendrix Group,5,07/04/2023,03:11:25,1500,7500,AP,Audit,Market Analysis
44886,2,"Sutton, Keller and F",5,17/07/2023,22:09:08,600,3000,AP,Audit,Legal Consultation
44887,9,Wright-Ford,5,14/04/2023,03:43:46,1500,7500,AP,Management,Annual Tax Filing
44888,7,Harding-Villa,2,25/06/2023,15:59:56,300,600,AP,Legal,Annual Tax Filing
44889,1,Mendez Ltd,1,22/05/2023,20:38:09,600,600,EA,Audit,Market Analysis
44890,8,Anderson Group,3,29/09/2023,15:15:49,900,2700,AM,Management,Quarterly Review
44891,9,"Bruce, Ortega and Tu",4,10/02/2023,18:15:17,1500,6000,EM,Advisory,Legal Consultation
44892,4,Jenkins Group,2,23/04/2023,23:30:08,1500,3000,AP,Management,Strategy Consulting
44893,2,Jones-Parrish,4,01/05/2023,13:36:07,1500,6000,EM,Tax,Annual Tax Filing
44894,1,"Mills, Brown and Rei",8,24/05/2023,21:54:39,300,2400,EM,Advisory,Quarterly Review
44895,6,Harris-Peterson,5,07/02/2023,04:10:44,600,3000,AM,Legal,Legal Consultation
44896,2,"Bridges, Young and M",6,17/02/2023,04:37:20,900,5400,AP,Management,Quarterly Review
44897,4,"Cohen, Martin and Co",8,26/10/2023,18:51:20,600,4800,AM,Tax,Quarterly Review
44898,4,Lopez-Adams,1,18/06/2023,19:34:36,900,900,AM,Management,Market Analysis
44899,5,"Luna, Thomas and Whi",5,11/06/2023,03:04:48,1200,6000,EA,Advisory,Annual Tax Filing
44900,6,"Clark, Mclean and Ch",2,12/05/2023,01:40:08,600,1200,EM,Audit,Quarterly Review
44901,1,"Ball, Padilla and Me",2,14/06/2023,05:11:17,1200,2400,EA,Legal,Market Analysis
44902,2,Miller-Hodges,6,21/07/2023,22:54:34,300,1800,AM,Legal,Market Analysis
44903,9,Gibson-Keller,8,16/10/2023,12:24:21,1500,12000,AP,Tax,Strategy Consulting
44904,4,"Bishop, Davis and Ma",3,26/10/2023,01:10:42,900,2700,EM,Legal,Annual Tax Filing
44905,9,"Schroeder, Diaz and ",7,21/09/2023,00:15:18,600,4200,AP,Legal,Market Analysis
44906,2,Williams-Wilson,6,14/11/2023,07:28:45,600,3600,AP,Legal,Legal Consultation
44907,2,Scott-Lawson,8,07/08/2023,21:20:42,1200,9600,AM,Legal,Quarterly Review
44908,7,"Short, Gomez and Smi",4,12/03/2023,05:15:26,1500,6000,EA,Audit,Strategy Consulting
44909,4,"Henson, Harvey and L",1,24/05/2023,03:39:00,600,600,AP,Tax,Quarterly Review
44910,7,Mccoy-Edwards,7,01/06/2023,18:17:44,1200,8400,AP,Management,Market Analysis
44911,7,Willis-Williams,7,22/11/2023,02:27:44,1500,10500,AP,Legal,Strategy Consulting
44912,7,"Lambert, Jones and S",2,12/12/2023,18:26:29,1200,2400,AM,Legal,Strategy Consulting
44913,2,"Moore, Proctor and P",8,21/04/2023,19:40:22,1500,12000,EM,Management,Strategy Consulting
44914,4,"Tucker, Washington a",4,17/02/2023,13:30:37,1500,6000,AM,Legal,Strategy Consulting
44915,4,Jones-Fleming,8,11/12/2023,02:52:04,1500,12000,EM,Tax,Legal Consultation
44916,1,Crane and Sons,7,10/10/2023,21:34:50,600,4200,AM,Legal,Market Analysis
44917,1,"Newton, Reyes and El",5,18/06/2023,07:34:56,300,1500,EM,Advisory,Strategy Consulting
44918,5,Henderson-Lang,8,10/06/2023,17:59:59,900,7200,AM,Audit,Legal Consultation
44919,1,Jimenez-Douglas,2,17/09/2023,02:34:44,1500,3000,AM,Tax,Strategy Consulting
44920,9,Green Group,1,07/09/2023,15:57:30,1200,1200,EM,Tax,Market Analysis
44921,6,"Robinson, Ford and A",4,09/10/2023,11:03:11,900,3600,EM,Audit,Market Analysis
44922,1,"Butler, Copeland and",2,15/08/2023,22:07:49,600,1200,AP,Audit,Strategy Consulting
44923,5,"Cook, Hoffman and Ga",3,20/03/2023,18:38:33,300,900,EM,Advisory,Strategy Consulting
44924,3,"Brown, Garza and Cla",7,13/04/2023,22:42:43,900,6300,EM,Audit,Strategy Consulting
44925,3,"Vang, Gutierrez and ",1,09/10/2023,22:56:11,300,300,EA,Audit,Strategy Consulting
44926,2,"Smith, Fitzgerald an",4,01/06/2023,10:48:12,600,2400,EA,Advisory,Market Analysis
44927,8,"Liu, Valdez and Mcke",5,20/03/2023,09:47:55,900,4500,AP,Advisory,Legal Consultation
44928,8,"Daniel, Santos and C",6,28/01/2023,03:11:13,1200,7200,EA,Legal,Strategy Consulting
44929,6,"Duarte, Morris and W",1,05/02/2023,01:11:01,900,900,AP,Audit,Annual Tax Filing
44930,8,"Ford, Valenzuela and",8,23/11/2023,20:32:48,600,4800,AP,Audit,Legal Consultation
44931,5,Williams-Olson,4,21/10/2023,16:07:04,1200,4800,AM,Management,Legal Consultation
44932,3,"Oconnell, Walls and ",4,06/01/2023,03:51:25,600,2400,AM,Audit,Legal Consultation
44933,7,"Smith, Anderson and ",6,28/09/2023,08:03:23,1500,9000,AP,Advisory,Strategy Consulting
44934,8,"Davidson, Newman and",5,27/01/2023,17:40:05,300,1500,AP,Legal,Annual Tax Filing
44935,1,"Contreras, Sellers a",3,15/08/2023,05:09:29,1200,3600,EM,Advisory,Legal Consultation
44936,6,Kirk-Herring,2,23/03/2023,12:25:44,1500,3000,AP,Management,Legal Consultation
44937,1,"Hill, Blanchard and ",4,09/09/2023,05:13:20,1500,6000,EA,Legal,Strategy Consulting
44938,4,Hammond and Sons,6,14/04/2023,08:24:49,300,1800,AP,Management,Annual Tax Filing
44939,4,Hall-Gallagher,2,06/03/2023,14:20:17,900,1800,AP,Advisory,Legal Consultation
44940,5,"Walker, Becker and B",7,13/01/2023,03:01:22,600,4200,AM,Management,Strategy Consulting
44941,7,"Edwards, Andrade and",8,23/07/2023,06:12:32,900,7200,AP,Legal,Annual Tax Filing
44942,4,Mendez-Fowler,7,03/05/2023,21:22:29,1500,10500,EA,Audit,Market Analysis
44943,6,Brown-Wilson,8,25/01/2023,06:06:36,300,2400,AP,Tax,Legal Consultation
44944,8,Williams Group,7,03/10/2023,01:12:38,1500,10500,AM,Management,Quarterly Review
44945,5,Carr-Wilson,6,10/12/2023,19:10:53,300,1800,EM,Advisory,Strategy Consulting
44946,6,Green Group,2,15/07/2023,10:26:38,1200,2400,AM,Audit,Strategy Consulting
44947,7,Gates PLC,2,20/02/2023,09:12:48,300,600,AP,Tax,Annual Tax Filing
44948,9,Ross LLC,1,26/05/2023,22:43:20,1200,1200,EM,Legal,Strategy Consulting
44949,6,Wall Inc,7,20/09/2023,23:00:26,1500,10500,AM,Advisory,Annual Tax Filing
44950,2,Nolan and Sons,1,13/02/2023,02:52:18,600,600,EM,Tax,Annual Tax Filing
44951,4,Munoz-Sampson,8,24/05/2023,11:19:44,900,7200,EM,Audit,Quarterly Review
44952,3,Robinson LLC,8,08/08/2023,03:37:33,900,7200,AP,Management,Strategy Consulting
44953,2,Parker PLC,2,17/10/2023,22:23:10,900,1800,AM,Tax,Annual Tax Filing
44954,9,"Beltran, Sawyer and ",8,08/04/2023,19:25:33,900,7200,EA,Advisory,Strategy Consulting
44955,6,Williams-Larson,3,19/09/2023,23:56:45,600,1800,EM,Management,Market Analysis
44956,3,"Terrell, Maxwell and",6,10/08/2023,20:30:20,600,3600,EM,Management,Strategy Consulting
44957,7,"Bell, Wells and Zava",8,31/07/2023,19:19:44,1500,12000,AM,Tax,Quarterly Review
44958,6,"Rice, Stevens and Fr",1,06/04/2023,10:08:02,300,300,EM,Legal,Annual Tax Filing
44959,4,Miller-Shea,2,25/08/2023,00:03:14,600,1200,EM,Tax,Market Analysis
44960,9,"Brown, Roberson and ",6,20/12/2023,16:29:06,600,3600,AP,Management,Market Analysis
44961,1,Thompson LLC,4,10/06/2023,00:46:25,1500,6000,EM,Advisory,Market Analysis
44962,6,"Carpenter, Avila and",1,12/01/2023,08:28:54,1500,1500,EA,Tax,Market Analysis
44963,3,"Johnson, Forbes and ",4,04/10/2023,12:26:21,900,3600,EM,Legal,Quarterly Review
44964,5,Rowe Ltd,2,10/09/2023,23:10:47,900,1800,EA,Management,Strategy Consulting
44965,2,Dean-Gonzalez,7,14/04/2023,21:05:10,1500,10500,EM,Management,Quarterly Review
44966,3,"Wilson, York and Ros",5,11/12/2023,23:33:48,300,1500,EM,Legal,Quarterly Review
44967,6,Ruiz Group,8,05/10/2023,11:56:11,600,4800,EM,Tax,Quarterly Review
44968,5,"Robbins, Sanchez and",6,20/11/2023,12:56:41,1500,9000,AP,Advisory,Market Analysis
44969,1,"Hansen, Underwood an",7,09/04/2023,19:58:07,1500,10500,EA,Tax,Quarterly Review
44970,1,Anderson LLC,8,28/02/2023,01:20:25,1500,12000,AM,Advisory,Market Analysis
44971,2,Oconnell Inc,7,04/10/2023,00:23:35,300,2100,EM,Advisory,Legal Consultation
44972,9,"Thompson, Jordan and",1,30/03/2023,12:36:45,1200,1200,EA,Tax,Strategy Consulting
44973,6,Banks-Lawrence,2,09/02/2023,08:05:04,1500,3000,AM,Tax,Legal Consultation
44974,2,Branch Inc,7,02/10/2023,23:48:56,1500,10500,AP,Management,Quarterly Review
44975,5,Collins-Zuniga,7,14/11/2023,13:19:13,1500,10500,EM,Audit,Market Analysis
44976,3,Michael Ltd,7,07/08/2023,19:29:41,1500,10500,AP,Tax,Market Analysis
44977,9,King-Armstrong,8,03/11/2023,19:13:15,900,7200,EM,Advisory,Market Analysis
44978,7,Evans-Cox,8,15/05/2023,04:46:31,600,4800,AM,Management,Annual Tax Filing
44979,9,Fisher-Jimenez,3,08/12/2023,17:02:23,1500,4500,EA,Audit,Legal Consultation
44980,8,"Goodman, Taylor and ",3,04/09/2023,07:20:12,1500,4500,EM,Tax,Annual Tax Filing
44981,5,"Robertson, Williams ",8,05/11/2023,17:31:46,300,2400,EM,Management,Legal Consultation
44982,1,Miller Ltd,3,17/07/2023,07:28:08,1500,4500,AP,Legal,Quarterly Review
44983,5,Maldonado Group,4,27/12/2023,18:31:17,300,1200,AM,Legal,Strategy Consulting
44984,7,Rivera Ltd,6,10/03/2023,06:10:19,1500,9000,AP,Audit,Market Analysis
44985,6,Curtis-Hill,8,01/03/2023,00:50:07,900,7200,AP,Tax,Strategy Consulting
44986,9,Carrillo LLC,8,03/02/2023,20:47:57,1500,12000,EM,Advisory,Market Analysis
44987,2,"Davis, Patterson and",6,31/10/2023,00:06:15,1200,7200,AP,Tax,Quarterly Review
44988,5,Vega PLC,2,24/11/2023,10:12:35,1500,3000,AP,Tax,Market Analysis
44989,3,Gardner-Mills,2,24/08/2023,23:04:34,900,1800,EA,Audit,Annual Tax Filing
44990,8,Peterson-Cook,4,23/03/2023,00:32:55,1500,6000,AM,Audit,Market Analysis
44991,5,Avila-Fox,4,27/07/2023,07:42:36,300,1200,EA,Tax,Annual Tax Filing
44992,8,"Miller, Bowers and P",7,06/11/2023,13:35:29,300,2100,EM,Advisory,Market Analysis
44993,1,"Brown, Jones and Cra",6,18/09/2023,09:59:52,600,3600,AM,Audit,Annual Tax Filing
44994,9,White-Greene,4,23/02/2023,20:24:49,900,3600,AP,Advisory,Market Analysis
44995,4,Jones Group,4,02/01/2023,07:39:04,900,3600,EM,Management,Legal Consultation
44996,6,Wright-Vasquez,6,16/06/2023,20:43:21,300,1800,EA,Tax,Market Analysis
44997,9,"Reynolds, Walker and",7,13/03/2023,13:29:12,1500,10500,EM,Management,Annual Tax Filing
44998,1,Burke Group,4,05/11/2023,23:15:35,1200,4800,EA,Advisory,Annual Tax Filing
44999,9,Williams-Randolph,6,12/07/2023,08:47:15,900,5400,AM,Management,Strategy Consulting
45000,9,"Rogers, Jacobson and",3,28/06/2023,00:37:42,1500,4500,EM,Audit,Quarterly Review
45001,6,Jenkins and Sons,3,09/07/2023,14:53:00,1500,4500,AM,Tax,Quarterly Review
45002,2,Stewart-Lozano,8,16/10/2023,13:33:06,300,2400,EM,Legal,Quarterly Review
45003,7,"Martinez, Lopez and ",5,14/05/2023,19:31:13,600,3000,EM,Management,Annual Tax Filing
45004,1,"White, Kim and Black",3,04/11/2023,05:27:59,300,900,EM,Legal,Annual Tax Filing
45005,5,"Nichols, Meyer and Z",1,18/12/2023,02:20:42,300,300,AP,Legal,Strategy Consulting
45006,6,Johnson LLC,6,21/12/2023,22:22:53,900,5400,AP,Advisory,Market Analysis
45007,2,"Martinez, Fitzpatric",5,19/05/2023,03:37:31,1500,7500,EM,Audit,Market Analysis
45008,8,Smith-Marquez,2,02/03/2023,05:50:41,900,1800,EA,Legal,Strategy Consulting
45009,8,"Johnson, Wilson and ",3,24/06/2023,07:42:26,1200,3600,AM,Audit,Strategy Consulting
45010,3,Tucker PLC,2,04/12/2023,20:04:17,900,1800,AP,Legal,Strategy Consulting
45011,4,"Thompson, Jordan and",7,06/10/2023,16:12:33,1200,8400,AP,Tax,Strategy Consulting
45012,7,Williamson-Hanson,4,25/06/2023,05:06:39,600,2400,AP,Management,Quarterly Review
45013,3,"Garcia, Wright and H",4,30/08/2023,00:13:26,600,2400,AP,Audit,Legal Consultation
45014,1,"Wilson, Khan and Edw",4,15/07/2023,08:07:46,1500,6000,AM,Management,Quarterly Review
45015,5,"Smith, Martin and Ba",7,22/09/2023,19:05:09,300,2100,AP,Legal,Annual Tax Filing
45016,3,"White, Owens and Smi",4,13/03/2023,22:54:00,1500,6000,EA,Audit,Quarterly Review
45017,5,"Leonard, Simon and G",6,07/09/2023,17:23:09,900,5400,AM,Legal,Quarterly Review
45018,4,Green Ltd,5,10/06/2023,01:10:57,1200,6000,EA,Management,Strategy Consulting
45019,6,Spencer Inc,2,24/03/2023,06:15:11,900,1800,EM,Audit,Market Analysis
45020,3,"Johnson, Miller and ",7,16/07/2023,08:25:07,900,6300,AP,Advisory,Market Analysis
45021,9,Good Ltd,6,11/01/2023,15:57:52,300,1800,AP,Audit,Annual Tax Filing
45022,1,"Reese, Frazier and P",1,03/03/2023,16:46:32,900,900,AP,Tax,Annual Tax Filing
45023,4,"Bowen, Haynes and Ki",7,11/10/2023,15:41:27,300,2100,EM,Audit,Annual Tax Filing
45024,9,"Nguyen, Cummings and",2,02/08/2023,16:15:17,900,1800,EM,Advisory,Legal Consultation
45025,9,"Nguyen, Cummings and",3,18/06/2023,06:45:05,300,900,EA,Tax,Annual Tax Filing
45026,8,"Wells, Greene and Ro",1,28/05/2023,23:47:32,300,300,AM,Audit,Strategy Consulting
45027,6,Hansen-Black,1,25/05/2023,08:30:19,900,900,EM,Management,Market Analysis
45028,8,Page Ltd,4,06/11/2023,13:10:06,900,3600,AP,Management,Annual Tax Filing
45029,6,"Snyder, Cooper and R",6,10/07/2023,15:07:01,1200,7200,AP,Legal,Market Analysis
45030,5,Peterson-Dunn,1,08/08/2023,01:29:33,300,300,AM,Advisory,Market Analysis
45031,9,Baker-Campbell,3,11/04/2023,18:50:18,900,2700,EM,Management,Legal Consultation
45032,3,Wells Group,4,19/09/2023,05:57:46,900,3600,EM,Management,Legal Consultation
45033,4,Huerta PLC,3,21/01/2023,12:12:42,1200,3600,EM,Legal,Strategy Consulting
45034,7,Swanson-Perry,1,13/05/2023,04:01:33,900,900,AM,Advisory,Quarterly Review
